URI,Label,Scope note
http://collection.britishmuseum.org/id/thesauri/x82621,CUL,Culminal (nonionic cellulose ether)
http://collection.britishmuseum.org/id/thesauri/x82620,CUMDER,Cumberland Derwent coloured pencils (composition variable)
http://collection.britishmuseum.org/id/thesauri/x82619,CUMI,Cuminal (paracuminic acid)
http://collection.britishmuseum.org/id/thesauri/x82250,CUNE.BOX,"Faced cotton-wool removed from box. Box dusted then lined with 5mm polyethelene foam padding cut to size, Foam dividers added if required. Any fragments of clay or ceramic unable to be aligned placed in a self-sealing bag, labelled and returned to box."
http://collection.britishmuseum.org/id/thesauri/x82249,CUNE.BRUSH,Lightly cleaned the surface with a soft sable brush.
http://collection.britishmuseum.org/id/thesauri/x82248,CUNE.CLEAN,"Dirt lodged in inscription removed using one or more of the following: cocktail stick, scalpel blade, fine pin, soft sable brush, puffer."
http://collection.britishmuseum.org/id/thesauri/x82247,CUNE.CONS,Friable areas consolidated using a solution of 10% *ParB72* in 50/50 Acetone/IMS applied using a micro-pipette.
http://collection.britishmuseum.org/id/thesauri/x82246,CUNE.CONS2,Large cracks consolidated with *HMG* diluted with acetone applied by brush.
http://collection.britishmuseum.org/id/thesauri/x82245,CUNE.CONS3,Low fired fragment edges consolidated using 10% *PARB72* in 50:50 *IMS* and acetone applied by brush before being aligned and joined using *HMG*.
http://collection.britishmuseum.org/id/thesauri/x82244,CUNE.CONS4,Large open cracks or loose flakes consolidated with 10% *PARB72* in 50:50 *IMS* and acetone applied by micropipette.
http://collection.britishmuseum.org/id/thesauri/x82243,CUNE.DAMAGE,"Four trays were damaged by water leaking from the roof into 2 cupboards in ANE. Date unknown 2001? C.Walker. Some of the tablets where effected by this action, visible salts on surface of some tablets, resulting in unstable and flaking surfaces. 117438 to 117706 Conservation Research will assess the remaining water content."
http://collection.britishmuseum.org/id/thesauri/x82242,CUNE.FILL,"To support the fragments a detachable fill was necessary. The tablet surfaces around the lacuna were protected with *WTMSF* and one side was sealed with *PLAS* to form an enclosure. SUPCAST* was poured into the area and allowed to rest for approximately an hour. Resulting cast removed, sanded using wet and dry paper under runing tap water and allowed to dry. Plaster fill sealed using 10% *PARB72* in 50:50 *IMS* and acetone. Film removed and any specks of plaster removed with a sable brush. Sanded detachable fill colour matched using *CRYLA* diluted with tap water. Cast positioned and stuck to appropriate fragments using *HMG* and held with masking tape until cured."
http://collection.britishmuseum.org/id/thesauri/x82241,CUNE.FILL2,"To support the fragments a detachable fill was necessary. The tablet surface around the lacuna were protected with *WTMSF* and one side was sealed with *PLAS* to form an enclosure. *SUPCAST* was poured into the area and allowed to rest for approximately an hour. Resulting cast removed, sanded using wet and dry paper. Plaster fill sealed using 10% *PARB72* in 50:50 *IMS* and acetone applied by brush. Film removed with a sable brush."
http://collection.britishmuseum.org/id/thesauri/x82240,CUNE.FIRE,Cuneiform object fired in Firing number 369 which contained 50 tablets. Object placed in 'saggar' and positioned on refractory shelf in an electric kiln. Position recorded. Firing programme '5' selected on the digital programmer. Firing began at 09.00 hours on 26th October 1998 soaking for 48 hours at 150 degrees then climbing to reach a maximum temperature of 740 degrees centigrade. Controlled cooling period. Kiln opened 2nd November 1998. Satisfactory result.
http://collection.britishmuseum.org/id/thesauri/x82239,CUNE.FIRE362,Cuneiform object fired with batch number 362 which contained a total of 33 tablets. Object placed in saggar and positioned on refractory shelf in an electric kiln. Position noted. Firing programme '5' selected on the digital programmer. Firing began at 08.15 on 7th July 1997 first soaking for 48 hours at 150 degrees centigrade then climbing to reach a maximum temperature of 740 degrees centigrade. Controlled cooling period. Kiln opened on 14th July 1997. Significant debris and cracking but tablets were in very poor condition on receipt. Tablets in firing 362 were not desalinated.
http://collection.britishmuseum.org/id/thesauri/x82238,CUNE.FIRE365,Cuneiform object fired with batch 371 which contained a total of 32 tablets. Object placed in saggar and positioned on refractory shelf in an electric kiln. Position noted. Firing programme '5' selected on the digital programmer. firing began at 09.00 on 11 August 1999 first soaking for 24 hours at 140 degrees centigrade then climbing to reach a maximum temperature of 630 degrees centigrade. Controlled cooling period. Kiln opened on 20 August 1999. Satisfactory result. Tablets in firing 370 were not desalinated. #CUNE.RENU#
http://collection.britishmuseum.org/id/thesauri/x82237,CUNE.FIRE366,Cuneiform object fired in Firing number 366 which contained a total of 41 tablets. Object placed in saggar and positioned on refractory shelf in an electric kiln. Position noted. Firing programme '5' selected on the digital programmer. Firing began at 14.30 on 27.4.98 first soaking for 48 hours at 150 degrees then climbing to reach a maximum temperature of 740 degrees centigrade. Controlled cooling period. Kiln opened on 5.5.98. Satisfactory results. Tablets in 366 were not desalinated. Tablet renumbering carried out by John Cooper using acryllic paint and sable brush.
http://collection.britishmuseum.org/id/thesauri/x82236,CUNE.FIRE370,Cuneiform object fired in Firing number 370 which contained 32 tablets. Objects placed in saggar and positioned on refractory shelf in a electric kiln. Position recorded. Firing programme '5' selected on a digital programmer. Firing on the 9.00 on the 26th July 1999 soaking for 48 hours at 150 degrees then climbing to reach a maximum temperature of 740 degrees centigrade. Controlled cooling period. Kiln opened 12 August 1998. Satisfactory results. These tablets were not desalinated.
http://collection.britishmuseum.org/id/thesauri/x82235,CUNE.FIRE371,Cuneiform object fired in Firing number 371 which contained 32 tablets. Objects placed in saggar and positioned on refactory shelf in a electric kiln. Position recorded . Firing programme '5' selected on a digital programmer. Firing began a 09.00 on the 11 August 1999 soaking for 24 hours at 140 degrees the climbing to reach a maximum temperature of 630 degrees centigrade. Controlled coolimng period . Kiln opened 20 August 1999. Satisfactory results. These tablets were not desalinateed.
http://collection.britishmuseum.org/id/thesauri/x82234,CUNE.FIRE372,Cuneiform tablets fired in Firing number 372 which contained a total of 20 tablets. Objects placed in saggar and positioned on refractory shelf in a electric kiln. Position noted. Firing programme `1' selected on a digital programmer. Firing began 01.11.99 first soaking for 24 hours at 140 degrees then climbing to reach a maximum temperature of 630 degrees centigrade. Controlled cooling period. Kiln opened on 08.11.99. Satisfactory results. Tablets in 372 were not desalinated.
http://collection.britishmuseum.org/id/thesauri/x82233,CUNE.FIRE373,Cuneiform objects fired in Firing number 373 which contained 18 tablets. Objects placed in saggars and positioned on refractory shelf in a electric kiln. Postion noted. Firing programme `5' selected on digital programmer. Firing began at 9.30 on 10.11.99 first soaking for 48 hours at 150 degreess then climbing to reach a maximum temperature of 740 degrees centigrade. Controlled cooling period. Kiln opened on 20.11.99. Satisfactory results. Tablets in 373 were not desalinated.
http://collection.britishmuseum.org/id/thesauri/x82232,CUNE.JOIN,Fragments aligned then joined using *HMG*. Fragments secured in position and placed upright in a sand tray until cured.
http://collection.britishmuseum.org/id/thesauri/x82231,CUNE.JOIN2,Fragments aligned then joined using *HMG*. Fragments secured in position (using masking tape strips) and placed upright in a sand tray until cured. (Masking tape strips removed using *IMS*).
http://collection.britishmuseum.org/id/thesauri/x82230,CUNE.MAG,"Examination, cleaning and consolidation carried out under binocular magnification X10."
http://collection.britishmuseum.org/id/thesauri/x82229,CUNE.MICR,Small support fill made from *MICR* in 30% *PARB72* in 50/50 Acetone/*IMS* and placed insitu upon prepared consolidated area. Left unpainted.
http://collection.britishmuseum.org/id/thesauri/x82228,CUNE.PAINT,Gap fill painted using *liqacr* diluted with tap water applied by brush.
http://collection.britishmuseum.org/id/thesauri/x82227,CUNE.RENU,Renumbered the tablet using a black rotring ink pen on two coats of *PARB72* at 20% in 50/50 IMS/Acetone.
http://collection.britishmuseum.org/id/thesauri/x82618,DAGR,"Daguerreotype cleaner (thiourea,orthophosphoric acid)"
http://collection.britishmuseum.org/id/thesauri/x82617,DAMP,C4 Damp Seal (composition unknown)
http://collection.britishmuseum.org/id/thesauri/x82616,DAVI,David's P38 Isopon (polyester paste)
http://collection.britishmuseum.org/id/thesauri/x82615,DAVIP40,"David's P40 Isopon (polyester,glass fibre)"
http://collection.britishmuseum.org/id/thesauri/x82226,DCLN,"The surface was dry cleaned using a fine scalpel blade, brush and vacuum."
http://collection.britishmuseum.org/id/thesauri/x82614,Dec-90,Decan 90 (composition unknown)
http://collection.britishmuseum.org/id/thesauri/x82613,DEG412,Degussa flattening agent OK412 (micronised amorphous silica)
http://collection.britishmuseum.org/id/thesauri/x82612,DENT,Dental wax (petrochemical mixture)
http://collection.britishmuseum.org/id/thesauri/x82611,DETL,"Detarol (n-hydroxylethyl ethylenediaminetriacetic acid,trisodium salt)"
http://collection.britishmuseum.org/id/thesauri/x82610,DETX,"Detarex (ethylenediaminetetraacetic acid,disodium salt)"
http://collection.britishmuseum.org/id/thesauri/x82609,DEVCN,Devcon (epoxy)
http://collection.britishmuseum.org/id/thesauri/x82608,DICHL,Dichlorophen (di-5chloro2hydroxyphenyl-methane)
http://collection.britishmuseum.org/id/thesauri/x82607,DISP,ICI Disperol (anthroquinone)
http://collection.britishmuseum.org/id/thesauri/x82606,DOW,Dow Corning silicone release agent (comp. unknown)
http://collection.britishmuseum.org/id/thesauri/x82605,DRAFT,"Draft clean (soya fibres,calcium hydroxide,magnesium silicate)"
http://collection.britishmuseum.org/id/thesauri/x82604,DTPA,Diethylenetriaminepenta acetic acid pentasodium salt
http://collection.britishmuseum.org/id/thesauri/x82603,DULUX,Dulux vinyl matt (emulsion)
http://collection.britishmuseum.org/id/thesauri/x82602,DURFX,Durafix (cellulose nitrate)
http://collection.britishmuseum.org/id/thesauri/x82601,DURGLM,"Duraglit metal polish (cotton wadding,white spirit,ammonium soap,china clay,Newburgh chalk)"
http://collection.britishmuseum.org/id/thesauri/x82600,DURGLMO,"Duraglit metal polish old formula (cotton wadding,white spirit,ammonium soap,siliceous earth)"
http://collection.britishmuseum.org/id/thesauri/x82599,DURGLSO,"Duraglit silver polish old formulation (cotton wadding,white spirit,siliceous earth)"
http://collection.britishmuseum.org/id/thesauri/x82598,DURLC,Duralac (comp. unknown)
http://collection.britishmuseum.org/id/thesauri/x82597,DURZL,Durazel (comp. unknown)
http://collection.britishmuseum.org/id/thesauri/x82596,DYLON,ICI Dylon (comp. unknown)
http://collection.britishmuseum.org/id/thesauri/x82595,DYN,Dynaslan MTMOS (methyl trimethoxysilane)
http://collection.britishmuseum.org/id/thesauri/x82594,EAGL,Eagle Verithin pencils (comp. variable)
http://collection.britishmuseum.org/id/thesauri/x86102,EASTERN_ART_on_PAPER_and_SILK,
http://collection.britishmuseum.org/id/thesauri/x82225,ECA,"Repair and lining of painting as before. Dye paper for top layer of album leaf. Laminate seven layers of paper together. Decide size of album, and cut out frame for painting. Attach painting and top two dyed papers to base of seven papers. Dry on drying board, 2-3 months. Remove from drying board and burnish verso through a thick paper. Fold in centre to make album leaf and trim. Stick edges together with spots of adhesive. Allow to dry. Cover- line patterned silk and stick to acid-free board. Dry. Attach to first and last album leaf with wheat starch paste.Dry in press. Attach paper for label."
http://collection.britishmuseum.org/id/thesauri/x82224,ECHD,Preparation of painting as hanging scroll. Dye paper for long front and back runners and lining. Dye the silk three colours. Line dyed paper. Cut all materials to correct sizes. Burnish verso. Roll paper tightly and cut to height scroll. Cut narrow silk lined with brown paper to use as folded edging (mimi). Burnish mimi to soften. Attach first and second colour silks. Line. Attach cover silk. Place on drying board using excess lining paper. Remove from drying board after two weeks and burnish hard. Attach flat choutou (jiku) and top stave and braid.
http://collection.britishmuseum.org/id/thesauri/x82223,ECL1,Wet lining. Paste verso of painting and place dry lining paper on. Attach to drying board.
http://collection.britishmuseum.org/id/thesauri/x82222,ECL2,"Fitou. Medium. (Pigment problem). Paste lining paper with thin paste. Place dry painting on lining paper and get a little wet. Touch down. Turn over, then brush lining paper onto painting."
http://collection.britishmuseum.org/id/thesauri/x82221,ECL3,"(Bad pigment problem) Thin paste on lining paper. Dry off with another sheet of paper on paste side, place lining paper on dry painting and brush out. Place on drying board."
http://collection.britishmuseum.org/id/thesauri/x82220,ECSR,"Match the repair silk to the painting. Stick patch large enough to cover lacuna to back of painting, with fresh soft wheat starch paste, when dry, pare to fit lacuna. When attaching match warp and weft."
http://collection.britishmuseum.org/id/thesauri/x82219,EDM,Demount object using moisture. Adhesive and paper remains removed using moisture.
http://collection.britishmuseum.org/id/thesauri/x82218,EEHP,Treat darkened lead pigment with ethereal hydrogen peroxide.
http://collection.britishmuseum.org/id/thesauri/x82217,EIJS,Object inlaid using Japanese strip method and wheat starch paste.
http://collection.britishmuseum.org/id/thesauri/x82216,EJL,"Relax the verso of the object onto a facing paper/rayon. Brush wheat starch paste onto the lining and drop this onto the verso of the object brushing evenly. If necessary, dry on a felt overnight, otherwise place onto the drying board."
http://collection.britishmuseum.org/id/thesauri/x82215,EJSM,"The painting having been previously lined see EJL. The mounting silks were lined using a mulberry paper of suitable weight of the Mino type. The paper is adhered using a fresh wheat starch paste, and left to dry on felt. The various silks were then balanced for flexibility by adding more layers of Misu paper, and adhered using a dilute aged paste, the paper/s was secured using a pounding brush (UCHIBAKE). When each part of the mount including the painting were matched in flexibility they were lightly moistened using water and flattened on the drying board. After one week the silks and painting were removed. The silks were trimmed and the mount was assembled using wheat starch paste. The cut edges of silk being first sealed with paste. Joints were hammered to secure. The edges of the scroll were cut and turned in, the seam being adhered using thick aged paste and hammered to secure. A water torn strip of paper was then added to the edge prior to the mount being lined using Misu paper and dilute aged paste. The scroll was left to dry overnight before being moistened with water and flattened on a drying board. The scroll was left for two weeks. The last backing was applied using Uda paper and adhered using Uchibake / aged paste. The silk cover was also attached using aged paste. Two silk strenghening strips were applied using aged paste to the roller line on the bottom pocket. The scroll was allowed to dry overnight before being moistened with water and flattened on a drying board. The scroll was left for two weeks, face out. Joints were checked before the scroll was removed from the drying board, burnished on the verso using glass beads and Ibota wax. The scroll was the re-attached to the drying board using a little moisture and wheat starch paste. The scroll was left for six months. On removal the paper edges were trimmed off and the roller and stave attached using strong wheat starch paste. Kan were nailed onto the top stave and the hanging braid knotted on."
http://collection.britishmuseum.org/id/thesauri/x82214,EJSR,A suitable weight of repair silk was chosen matching the thread counts of warp and weft as closely as possible. This was lined using a weak wheat starch paste adhesive. The lined silk was then toned to a level of colour lighter than the original. Each repair was copied onto tracing paper and cut out of the lined repair silk. The repair was adhered using a mixture of new starch paste and funori (seaweed adhesive) 50:50. Once in place the support paper was moistened using water and removed from the face of the silk repair. The whole repair is then lightly moistened to allow the repair to pull down into place. On drying the silk repair is brushed with soy milk 5% prior to toning with artists water colour to a neutral colour.
http://collection.britishmuseum.org/id/thesauri/x82593,EMNST,"Emulsion stripper (sodium carbonate,formaldehyde)"
http://collection.britishmuseum.org/id/thesauri/x82213,EMT3,Mounted in acid free board by MT3.
http://collection.britishmuseum.org/id/thesauri/x82212,ENIK,"Consolidated using Nikawa % , number of applications and dates /"
http://collection.britishmuseum.org/id/thesauri/x82592,ENMWAT,E.N. Mason waterproof drawing inks (composition variable)
http://collection.britishmuseum.org/id/thesauri/x82211,ER1,Supported locally with Japanese paper using wheat starch paste
http://collection.britishmuseum.org/id/thesauri/x82210,ER2,Repaired with Japanese paper using wheat starch paste.
http://collection.britishmuseum.org/id/thesauri/x82591,ERCA,Ercalene (cellulose nitrate)
http://collection.britishmuseum.org/id/thesauri/x82590,ERCAR,Ercalene reducer (comp. unknown)
http://collection.britishmuseum.org/id/thesauri/x82209,ERCPHG,"Dye lining paper. Demount. Cut painting out of old mount. Wash painting on bench with several changes of water. Turn painting onto table onto paper or silk using water only. Remove old lining. Repair with paper from verso, if necessary, if very poor condition use dyed lining paper to show through. Size paper with soya bean juice. Attach suji and attach one more lining. Put on drying board. Brush repairs with 1.5% Aquapel, before retouching. Make new silk mount as for silk painting."
http://collection.britishmuseum.org/id/thesauri/x82208,ERCSHG,"Dye lining paper. Demount. Cut painting out of old mount. Wash painting on bench with several changes of water. Face painting with tung-oil paper and two layers of white paper. Turn over on bench and remove old lining. When painting is dry repair if necessary. Line and attach suji. Turn over and remove facing. Line with one or two more sheets. Place on drying board. Retouch patches. Line silk for mount and dye. Remove painting from drying board. Cut silk to fit painting. Attach strips to support creases. Attach silk mount and cover silk and line overall with two sheets from joint of silk. Place on drying board for two months. After removing from drying board, burnish back with a stone. Attach stave and roller, top and bottom, and braids."
http://collection.britishmuseum.org/id/thesauri/x82589,ETHA,Ethafoam (polyethylene)
http://collection.britishmuseum.org/id/thesauri/x82588,EVOST,Evostick woodworking adhesive (polyvinyl acetate emulsion)
http://collection.britishmuseum.org/id/thesauri/x82587,FABER,AW Faber Castel pencils (comp. variable)
http://collection.britishmuseum.org/id/thesauri/x82207,FACING1,Butter muslin applied with *PARB72*
http://collection.britishmuseum.org/id/thesauri/x82586,FEBFM,Febfoam (foaming polyurethane)
http://collection.britishmuseum.org/id/thesauri/x82585,FEW,FEW surface filler (polyester)
http://collection.britishmuseum.org/id/thesauri/x82584,FILFIX,Fill and Fix (polyurethane foam)
http://collection.britishmuseum.org/id/thesauri/x82583,FIMO,Fimo (plasticised polyvinyl chloride)
http://collection.britishmuseum.org/id/thesauri/x82206,FLAKELAY,"The lifting areas of gesso and pigment were secured in the following manner: 1. The area was consolidated with a 1% solution of *parb72* in a 50:50 mixture of *ims* and *ace*. This was applied with a sable brush. 2. The areas was then flooded with white spirit, this protects the surface from staining while allowing the adhesive to penetrate beneathe the flakes. 3. A 12% solution on *vnml3252* is introduced beneath the flake using a sable brush. 4. Light pressure is applied until the adhesive has cured."
http://collection.britishmuseum.org/id/thesauri/x82582,FLEX,Flexigrit (aluminium oxide)
http://collection.britishmuseum.org/id/thesauri/x82581,FLOR,Florentine bronze (metal oxides)
http://collection.britishmuseum.org/id/thesauri/x82580,FLUO,Fluoroplast spray release (comp. unknown)
http://collection.britishmuseum.org/id/thesauri/x82579,FRIG,Frigilene (cellulose nitrate)
http://collection.britishmuseum.org/id/thesauri/x82578,FRIGR,"Frigilene reducer (xylene,butanol)"
http://collection.britishmuseum.org/id/thesauri/x82577,GASIL,Gasil 23C (micronised silica)
http://collection.britishmuseum.org/id/thesauri/x82576,GELV,Gelvatol (polyvinyl acetate)
http://collection.britishmuseum.org/id/thesauri/x82575,GEN,"Generali resin (polyester, styrene, benzyl peroxide)"
http://collection.britishmuseum.org/id/thesauri/x82574,GENK,"Genklene (1,1,1-trichloroethane)"
http://collection.britishmuseum.org/id/thesauri/x82573,GLASS,Glass beads (silica)
http://collection.britishmuseum.org/id/thesauri/x101018,GLDW,Gilders whiting (calcium carbonate)
http://collection.britishmuseum.org/id/thesauri/x82572,GODD,"Goddard's silver foam (diatomaceous earth,hematite,solvents)"
http://collection.britishmuseum.org/id/thesauri/x82571,GODDLS,Goddard's long term silver cloth (comp. unknown)
http://collection.britishmuseum.org/id/thesauri/x82570,GOLD,Goldbeater's skin (prepared ox intestine)
http://collection.britishmuseum.org/id/thesauri/x82569,GORE,"Goretex (polytetrafluoro ethylene,polyester laminate)"
http://collection.britishmuseum.org/id/thesauri/x82568,GROOM,Groomstick (modified natural rubber)
http://collection.britishmuseum.org/id/thesauri/x82567,HARG,"Harglit (hematite,quartz,white spirit,ammonia)"
http://collection.britishmuseum.org/id/thesauri/x82566,HEX,"Hexcelite sheet (polyester,inorganic filler)"
http://collection.britishmuseum.org/id/thesauri/x101019,HMCWSS,HMC XP3 cristobalite white silica sand (silica sand)
http://collection.britishmuseum.org/id/thesauri/x82565,HMG,HMG heatproof and waterproof adhesive (cellulose nitrate)
http://collection.britishmuseum.org/id/thesauri/x82564,HMGB,HMG Paraloid B72 (methyl ethyl methacrlylate)
http://collection.britishmuseum.org/id/thesauri/x82563,HOBCOLD,Hobby aids coldglaze system (epoxy)
http://collection.britishmuseum.org/id/thesauri/x82562,HOBPUT,Hobby aids modelling & repairing putty (epoxy)
http://collection.britishmuseum.org/id/thesauri/x82561,HOTEL,Hotel silver dip (acidified thiourea)
http://collection.britishmuseum.org/id/thesauri/x82560,HUMBR,Humbrol enamel colour paints (composition variable)
http://collection.britishmuseum.org/id/thesauri/x82205,HXTL,*HXTL* mixed in the proportion of 3:1 resin to hardener
http://collection.britishmuseum.org/id/thesauri/x82559,HXTL,Hxtal NYL-1 (epoxy)
http://collection.britishmuseum.org/id/thesauri/x82558,ILFD,Ilford hypam fixer (sodium thiosulphate)
http://collection.britishmuseum.org/id/thesauri/x101020,IMPM,Impalpable marble (marble powder)
http://collection.britishmuseum.org/id/thesauri/x82557,IMS,"Industrial methylated spirits (ethanol,methanol)"
http://collection.britishmuseum.org/id/thesauri/x82556,INC,"Incralac (methyl methacylate copolymer,Paraloid B44 - methyl methacrylate,toluene,ethanol,butylacetate,benzotriazole)"
http://collection.britishmuseum.org/id/thesauri/x82555,INHIB,"Inhibisol (1,1,1-trichloroethane + stabilisers)"
http://collection.britishmuseum.org/id/thesauri/x101021,INTAD,Interlock adhesive (epoxy resin)
http://collection.britishmuseum.org/id/thesauri/x82554,JCOLS,Japanese colouring sticks (comp. variable)
http://collection.britishmuseum.org/id/thesauri/x82553,JENO,"Jenolite rust remover (phosphoric acid,manganese)"
http://collection.britishmuseum.org/id/thesauri/x82552,JEWR,Jeweller's rouge (hematite)
http://collection.britishmuseum.org/id/thesauri/x82551,JIFFY,Jiffy foam (polyethylene)
http://collection.britishmuseum.org/id/thesauri/x82550,JINKS,Japanese ink sticks (comp. variable)
http://collection.britishmuseum.org/id/thesauri/x82549,JOY,Joy cellulose thinners (esters)
http://collection.britishmuseum.org/id/thesauri/x82548,JUB,"Jubilee Professional Body Filler (polyester,filler)"
http://collection.britishmuseum.org/id/thesauri/x82547,KETN,Ketone N (polycyclohexanone)
http://collection.britishmuseum.org/id/thesauri/x82204,KIJIGATAME,The sealing of a substrate or the consolidation of a damaged ground using Ki-Urushi
http://collection.britishmuseum.org/id/thesauri/x82546,KILL,Killed spirits (zinc chloride)
http://collection.britishmuseum.org/id/thesauri/x82545,KLUE,Klucel E (hydroxypropyl cellulose)
http://collection.britishmuseum.org/id/thesauri/x82544,KLUG,Klucel G (hydroxypropyl cellulose)
http://collection.britishmuseum.org/id/thesauri/x82543,KLUL,Klucel L (hydroxypropyl cellulose)
http://collection.britishmuseum.org/id/thesauri/x82203,KOKUSO TSUKE,"The application of Kokuso ( a thick paste made by blending Ki-Urushi with an organic filler such as chopped textile fibres or sawdust), using a hera (wooden spatula)."
http://collection.britishmuseum.org/id/thesauri/x82542,KYM,Kymene 557 (epoxy)
http://collection.britishmuseum.org/id/thesauri/x82541,KYM709,Kymene 709 (epoxy)
http://collection.britishmuseum.org/id/thesauri/x82540,LACM,Lacomit (cellulose nitrate)
http://collection.britishmuseum.org/id/thesauri/x82539,LACNB,"Laconit button polish (shellac,ethanol,methanol)"
http://collection.britishmuseum.org/id/thesauri/x82538,LACNF,"Laconit french polish (shellac,alcohol)"
http://collection.britishmuseum.org/id/thesauri/x82537,LACNW,Lacomit white polish (bleached shellac)
http://collection.britishmuseum.org/id/thesauri/x82536,LAMTC,Lamatec (polyvinyl acetate)
http://collection.britishmuseum.org/id/thesauri/x82535,LANA,Lanaset (comp. unknown)
http://collection.britishmuseum.org/id/thesauri/x82534,LANCN,Lanacron (azo metal complex)
http://collection.britishmuseum.org/id/thesauri/x82533,LANK,"Lankrothane (polyurethane,mineral spirits)"
http://collection.britishmuseum.org/id/thesauri/x82532,LANST,Lanaset (metal complex dye)
http://collection.britishmuseum.org/id/thesauri/x82531,LAPRD,Laponite RD (sodium magnesium lithium silicate)
http://collection.britishmuseum.org/id/thesauri/x82202,LAQCLEAN,The surface dust was removed with a soft brush and a low suction vacuum cleaner. Further cleaning was undertaken using a soft cloth.
http://collection.britishmuseum.org/id/thesauri/x82530,LASC,"Lascaux wax (microcrystalline wax,synthetic polyterpene)"
http://collection.britishmuseum.org/id/thesauri/x82529,LINT,"Liniment of soap (camphor,oleic acid,rosemary oil,potassium hydroxide)"
http://collection.britishmuseum.org/id/thesauri/x82528,LIQACR,Liquitex acrylic artist colour (composition unknown)
http://collection.britishmuseum.org/id/thesauri/x82527,LISS,"Lissapol (non ionic detergent,nonylphenol ethylene oxide condensate)"
http://collection.britishmuseum.org/id/thesauri/x82526,LOCENG,Loctite engineering adhesive 350 (methacrylate ester)
http://collection.britishmuseum.org/id/thesauri/x82525,LOCGB,Loctite glass bond (methacrylate ester)
http://collection.britishmuseum.org/id/thesauri/x82524,LOCSUP,Loctite super glue 3 (cyanoacrylate)
http://collection.britishmuseum.org/id/thesauri/x82523,LOCSUPEX,Loctite super glue extra (Cyanoacrylate)
http://collection.britishmuseum.org/id/thesauri/x82371,M CHEMRED 1,Removed corrosion by Electro-Chemical Reduction using Aluminium and Alkaline Rochelle solution. Washed in tap water. Removed remaining Cupric Oxide by immersing coin in 30% Formic Acid . Washed in tap water brushing off any loose corrosion with a bristle brush. Final wash in distilled water. Dried in Acetone.Lacquered with 5% Paraloid B72 in Acetone with some powder pigment.
http://collection.britishmuseum.org/id/thesauri/x82522,MAEST,Maestro acrylic colours (comp. variable-acrylic)
http://collection.britishmuseum.org/id/thesauri/x82521,MAIM,Maimeri restoration colours (comp. variable)
http://collection.britishmuseum.org/id/thesauri/x82201,MAIRAB,"Mechanically cleaned with air-abrasive using Aluminium oxide, No1 powder."
http://collection.britishmuseum.org/id/thesauri/x82200,MAIRABC,"Mechanically cleaned with air-abrasive using Carborandum, No8 powder."
http://collection.britishmuseum.org/id/thesauri/x82199,MAIRABS,Mechanically cleaned with air-abrasive using sodium bicarbonate powder.
http://collection.britishmuseum.org/id/thesauri/x82198,MAIRPEN,Surface deposit removed mechanically using a pneumatic engraving pen
http://collection.britishmuseum.org/id/thesauri/x82197,MALKSULPH,"Stabilized by immersion in alkaline sodium sulphite solution in a suitable sealed container at 60 degrees centigrade and changing the solution weekly, (___ changes). The stabilized iron was washed by immersion in 2 changes of distilled water, for 1 hour each time, and then neutralised by immersion in an aqueous solution of 0.1M barium hydroxide for 1 hour. It was finally washed in several changes of distilled water, the white deposit from the barium hydroxide solution was removed by brushing with a hog hair artists brush while in the wash water. The iron was dried through changes of Industrial methylated spirits and then acetone. It was consolidated and protected with 10% Paraloid B72 in acetone"
http://collection.britishmuseum.org/id/thesauri/x82196,MANNEAL,Annealed with natural gas and air flame on an open hearth.
http://collection.britishmuseum.org/id/thesauri/x82195,MANODIS,"The redeposited copper was removed by anodic dissolution using 10% aqueous sodium carbonate electrolyte on a cotton wool swab with a graphite cathode. The area was washed with several applications of distilled water on cotton wool swabs and dried with Industrial methylated spirits (ethanol, methanol) on cotton wool swabs."
http://collection.britishmuseum.org/id/thesauri/x82520,MARI,Marine filler plastic padding (polyester)
http://collection.britishmuseum.org/id/thesauri/x82194,MBENZ,"Stabilised in 3% Benzotriazole in Industrial methylated spirits (ethanol, methanol) under vacuum, rinsed in Industrial methylated spirit (ethanol, methanol)."
http://collection.britishmuseum.org/id/thesauri/x82193,MBENZ2,"Stabilised by soaking in 3% Benzotriazole in Industrial methylated spirit (ethanol, methanol) rinsed in *IMS*."
http://collection.britishmuseum.org/id/thesauri/x82192,MBRASSO,"Cleaned using Brasso, metal wadding polish."
http://collection.britishmuseum.org/id/thesauri/x82191,MBRFRIG,% Frigilene (cellulose nitrate) in reducer applied using brush.
http://collection.britishmuseum.org/id/thesauri/x103056,MCHEMCLNG,"Examined for condition and archaeological remains. Washed in running tap water to remove loose soil. Corrosion and surface deposits removed by soaking in Alkaline Glycerol solution (sodium hydroxide, glycerol) for a total of __ minutes (__ applications) and lightly brushed in tap water with a small stencil brush between applications and after final application. Treatment chemicals removed by soaking in THREE 20 minute changes of tap water followed by THREE 20 minute changes of distilled water. Dried in Industrial methylated spirits (ethanol, methanol)."
